,Unnamed: 0,#,Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount,Comments,Senator Name,Type,Comment
734,,106,Spouse,--,Ishares MSCI Emerging Markets ETF,Sale (Full),11/25/2013,"$1,001 - $15,000",,"Carper, Thomas R.",,
735,,107,Self,--,Delaware St Health Facitilites Bond,Sale (Full),06/11/2013,"$1,001 - $15,000",,"Carper, Thomas R.",,
736,,108,Spouse,--,Metropolitan Edison Bond 4.95% due 3/15/13,Sale (Full),03/15/2013,"$15,001 - $50,000",,"Carper, Thomas R.",,
737,,109,Spouse,--,DuPont Common,Purchase,01/24/2013,"$50,001 - $100,000",,"Carper, Thomas R.",,
738,,110,Spouse,--,DuPont Common,Sale (Full),01/24/2013,"$50,001 - $100,000",,"Carper, Thomas R.",,
739,,111,Spouse,PT,"Portugal Telecom, SGPS S.A. (NYSE)",Sale (Full),01/15/2013,"$1,001 - $15,000","Sale was under $1,000","Carper, Thomas R.",,
740,,1,Joint,--,"RPAI-Retail Properties of America, Inc.; Class B-2",Exchange,04/09/2013,"$1,001 - $15,000",,The Honorable Thomas Udall (Former Senator),,
741,,2,Joint,RPAI,"Retail Properties of America, Inc. (NYSE)",Exchange,04/09/2013,"$1,001 - $15,000",,The Honorable Thomas Udall (Former Senator),,
742,,3,Joint,FRHIX,Franklin High Yield Tax-Free Inc A (NASDAQ),Sale (Partial),05/22/2013,"$15,001 - $50,000",,The Honorable Thomas Udall (Former Senator),,
743,,4,Joint,--,Mewbourne Energy Partners 13-A,Purchase,06/03/2013,"$15,001 - $50,000",,The Honorable Thomas Udall (Former Senator),,
744,,5,Joint,--,"RPAI-Retail Properties of America, Inc.; Class B-2",Exchange,10/07/2013,"$1,001 - $15,000",,The Honorable Thomas Udall (Former Senator),,
745,,6,Joint,RPAI,"Retail Properties of America, Inc. (NYSE)",Exchange,10/07/2013,"$1,001 - $15,000",,The Honorable Thomas Udall (Former Senator),,
746,,7,Joint,FRHIX,Franklin High Yield Tax-Free Inc A (NASDAQ),Sale (Partial),10/08/2013,"$1,001 - $15,000",,The Honorable Thomas Udall (Former Senator),,
747,,8,Spouse,NYVTX,Davis NY Venture A (NASDAQ),Sale (Partial),12/09/2013,"$1,001 - $15,000",From Jill Cooper SEP,The Honorable Thomas Udall (Former Senator),,
748,,9,Spouse,AWSHX,American Funds Washington Mutual A (NASDAQ),Sale (Partial),12/27/2013,"$1,001 - $15,000",From Jill Cooper American Funds IRA,The Honorable Thomas Udall (Former Senator),,
749,,10,Spouse,AIVSX,American Funds Invmt Co of Amer A (NASDAQ),Sale (Partial),12/27/2013,"$1,001 - $15,000",From Jill Cooper American Funds IRA,The Honorable Thomas Udall (Former Senator),,
750,,11,Spouse,ANWPX,American Funds New Perspective A (NASDAQ),Sale (Partial),12/27/2013,"$1,001 - $15,000",From Jill Cooper American Funds IRA,The Honorable Thomas Udall (Former Senator),,
751,,1,Self,CG,The Carlyle Group LP (NASDAQ),,04/29/2013,"$100,001 - $250,000",,"Hoeven, John",Purchase,--
752,,2,Self,--,"Copano Energy, LLC",,05/01/2013,"$15,001 - $50,000",,"Hoeven, John",Exchange,KMP acquired Copano and received .4563 KMP units for each Copano unit.
753,,3,Self,KMP,"Kinder Morgan Energy Partners, L.P. (NYSE)",,05/01/2013,"$15,001 - $50,000",,"Hoeven, John",Exchange,"KMP acquired Copano Energy, LLC. Received .4563 KMP units for each Copano unit."
754,,4,Self,--,Heinz HJ Company,,06/10/2013,"$100,001 - $250,000",,"Hoeven, John",Sale (Full),Berkshire acquired Heinz and paid cash to Heinz shareholders on acquisition.
755,,1,Self,DEO,Diageo plc (NYSE),Purchase,01/22/2013,"$100,001 - $250,000",,"Hoeven, John",,
756,,2,Self,EVEP,EV Energy Partners LP (NASDAQ),Purchase,01/22/2013,"$15,001 - $50,000",,"Hoeven, John",,
757,,3,Self,KRFT,"Kraft Foods Group, Inc. (NASDAQ)",Purchase,01/22/2013,"$50,001 - $100,000",,"Hoeven, John",,
758,,4,Self,PG,The Procter & Gamble Company (NYSE),Purchase,01/22/2013,"$15,001 - $50,000",,"Hoeven, John",,
759,,5,Self,LGCY,Legacy Reserves LP (NASDAQ),Purchase,01/31/2013,"$15,001 - $50,000",,"Hoeven, John",,
760,,6,Self,VNR,"Vanguard Natural Resources, LLC (NASDAQ)",Purchase,01/31/2013,"$15,001 - $50,000",,"Hoeven, John",,
761,,7,Self,CCL,Carnival Corporation (NYSE),Sale (Full),03/20/2013,"$15,001 - $50,000",,"Hoeven, John",,
762,,8,Self,--,Westbrand Inc Bank Holding Co Stock Minot ND,Purchase,06/24/2013,"$1,001 - $15,000",,"Hoeven, John",,
763,,9,Self,DE,Deere & Company (NYSE),Purchase,07/10/2013,"$100,001 - $250,000",,"Hoeven, John",,
764,,10,Self,--,Westbrand Inc Bank Holding Co Stock Minot ND,Purchase,07/26/2013,"$100,001 - $250,000",,"Hoeven, John",,
765,,11,Self,PFE,Pfizer Inc. (NYSE),Purchase,11/05/2013,"$100,001 - $250,000",,"Hoeven, John",,
766,,12,Self,HOG,"Harley-Davidson, Inc. (NYSE)",Sale (Full),11/05/2013,"$1,001 - $15,000",,"Hoeven, John",,
767,,13,Self,TEVA,Teva Pharmaceutical Industries Limited (NYSE),Sale (Full),11/05/2013,"$15,001 - $50,000",,"Hoeven, John",,
768,,14,Self,AAPL,Apple Inc. (NASDAQ),Sale (Partial),11/05/2013,"$50,001 - $100,000",,"Hoeven, John",,
769,,15,Self,ATLS,"Atlas Energy, L.P (NYSE)",Sale (Full),11/05/2013,"$1,001 - $15,000",,"Hoeven, John",,
770,,16,Self,--,"Mainstream Investors, LLC Minot ND",Purchase,10/30/2013,"$500,001 - $1,000,000",,"Hoeven, John",,
771,,17,Self,--,Millburn Multi-Markets Fund LLP Greenwich CT,Sale (Full),12/17/2013,"$100,001 - $250,000",,"Hoeven, John",,
772,,18,Self,WIN,"Windstream Holdings, Inc. (NASDAQ)",Sale (Full),12/17/2013,"$15,001 - $50,000",,"Hoeven, John",,
773,,19,Self,HRZN,Horizon Technology Finance Corporation (NASDAQ),Sale (Full),12/17/2013,"$50,001 - $100,000",,"Hoeven, John",,
774,,20,Self,EVEP,EV Energy Partners LP (NASDAQ),Sale (Full),12/17/2013,"$50,001 - $100,000",,"Hoeven, John",,
775,,21,Self,--,Heinz HJ Company,Sale (Full),06/10/2013,"$100,001 - $250,000",Berkshire acquired Heinz and paid cash to Heinz shareholders on acquisition.,"Hoeven, John",,
776,,22,Self,CG,The Carlyle Group LP (NASDAQ),Purchase,04/29/2013,"$100,001 - $250,000",,"Hoeven, John",,
777,,23,Self,KMP,"Kinder Morgan Energy Partners, L.P. (NYSE)",Exchange,05/01/2013,"$15,001 - $50,000","KMP acquired Copano Energy, LLC. Received .4563 KMP units for each Copano unit.","Hoeven, John",,
778,,24,Self,--,"Copano Energy, LLC",Exchange,05/01/2013,"$15,001 - $50,000",KMP acquired Copano and received .4563 KMP units for each Copano unit.,"Hoeven, John",,
779,,25,Self,JAVLX,Janus Twenty T (NASDAQ),Purchase,01/03/2013,"$15,001 - $50,000",IRA,"Hoeven, John",,
780,,26,Self,FISPX,Federated Max-Cap Index Instl (NASDAQ),Purchase,01/08/2013,"$1,001 - $15,000",IRA,"Hoeven, John",,
781,,27,Self,OAKMX,Oakmark I (NASDAQ),Purchase,01/10/2013,"$15,001 - $50,000",IRA,"Hoeven, John",,
782,,28,Self,VV,Vanguard Large Cap ETF,Purchase,01/14/2013,"$15,001 - $50,000",IRA,"Hoeven, John",,
783,,29,Self,LINE,"Linn Energy, LLC (NASDAQ)",Purchase,01/22/2013,"$50,001 - $100,000",,"Hoeven, John",,
784,,1,Self,--,American Funds New Economy Fund (non-IRA account),Purchase,09/03/2013,"$1,001 - $15,000",,"Cornyn, John",,
785,,1,Self,FDSAX,SunAmerica Focused Dividend Strategy A (NASDAQ),Purchase,06/04/2013,"$1,001 - $15,000",,The Honorable Bill Nelson (Former Senator),,
786,,2,Self,FDSAX,SunAmerica Focused Dividend Strategy A (NASDAQ),Purchase,08/05/2013,"$15,001 - $50,000",,The Honorable Bill Nelson (Former Senator),,
787,,3,Self,FDSAX,SunAmerica Focused Dividend Strategy A (NASDAQ),Sale (Full),09/30/2013,"$15,001 - $50,000",,The Honorable Bill Nelson (Former Senator),,
788,,4,Self,FDSAX,SunAmerica Focused Dividend Strategy A (NASDAQ),Purchase,10/17/2013,"$15,001 - $50,000",,The Honorable Bill Nelson (Former Senator),,
789,,1,Joint,--,"United Natural Foods, Inc.",Purchase,01/28/2013,"$1,001 - $15,000",,"Reed, John F.",,
790,,2,Self,--,"Vertex Pharmaceuticals, Inc.",Sale (Partial),03/25/2013,"$1,001 - $15,000",,"Reed, John F.",,
791,,3,Joint,--,"Apple, Inc.",Purchase,03/27/2013,"$1,001 - $15,000",,"Reed, John F.",,
792,,4,Self,--,"Apple, Inc.",Purchase,03/27/2013,"$1,001 - $15,000",,"Reed, John F.",,
793,,5,Self,--,"Vertex Pharmaceuticals, Inc.",Sale (Full),04/04/2013,"$1,001 - $15,000",,"Reed, John F.",,
794,,6,Self,--,SPDR S&P Biotech ETF,Purchase,04/04/2013,"$1,001 - $15,000",,"Reed, John F.",,
795,,7,Self,--,Vanguard MSCI ETF,Purchase,04/04/2013,"$1,001 - $15,000",,"Reed, John F.",,
796,,8,Self,--,Procter & Gamble Co.,Sale (Full),05/28/2013,"$1,001 - $15,000",,"Reed, John F.",,
797,,9,Joint,--,Procter & Gamble Co.,Sale (Full),05/28/2013,"$1,001 - $15,000",,"Reed, John F.",,
798,,10,Joint,--,CVS Caremark Corp.,Purchase,06/25/2013,"$1,001 - $15,000",,"Reed, John F.",,
799,,11,Self,--,CVS Caremark Corp.,Purchase,06/25/2013,"$1,001 - $15,000",,"Reed, John F.",,
800,,12,Self,--,NCR Corp.,Purchase,12/20/2013,"$1,001 - $15,000",,"Reed, John F.",,
801,,13,Joint,--,NCR Corp.,Purchase,12/20/2013,"$1,001 - $15,000",,"Reed, John F.",,
802,,1,Joint,VGHCX,Vanguard Health Care Inv (NASDAQ),Purchase,03/20/2013,"$1,001 - $15,000",,The Honorable Heidi Heitkamp (Former Senator),,
803,,2,Joint,VGHCX,Vanguard Health Care Inv (NASDAQ),Purchase,12/18/2013,"$15,001 - $50,000",,The Honorable Heidi Heitkamp (Former Senator),,
804,,3,Joint,VGENX,Vanguard Energy Inv (NASDAQ),Purchase,12/18/2013,"$1,001 - $15,000",,The Honorable Heidi Heitkamp (Former Senator),,
805,,4,Joint,JAENX,Janus Enterprise T (NASDAQ),Purchase,12/19/2013,"$1,001 - $15,000",,The Honorable Heidi Heitkamp (Former Senator),,
806,,5,Joint,SGSCX,DWS Global Small Cap S (NASDAQ),Purchase,12/26/2013,"$1,001 - $15,000",,The Honorable Heidi Heitkamp (Former Senator),,
807,,6,Spouse,BSCFX,Baron Small Cap Retail (NASDAQ),Purchase,11/29/2013,"$1,001 - $15,000",,The Honorable Heidi Heitkamp (Former Senator),,
808,,1,Self,RNWK,RealNetworks Inc. (NASDAQ),Sale (Partial),06/17/2013,"$1,001 - $15,000",,"Cantwell, Maria",,
809,,2,Self,RNWK,RealNetworks Inc. (NASDAQ),Sale (Partial),06/17/2013,"$1,001 - $15,000",,"Cantwell, Maria",,
810,,3,Self,RNWK,RealNetworks Inc. (NASDAQ),Sale (Partial),06/17/2013,"$1,001 - $15,000",,"Cantwell, Maria",,
811,,4,Self,RNWK,RealNetworks Inc. (NASDAQ),Sale (Partial),06/17/2013,"$1,001 - $15,000",,"Cantwell, Maria",,
812,,5,Self,RGAEX,American Funds Growth Fund of Amer R4 (NASDAQ),Sale (Full),04/01/2013,"$15,001 - $50,000",Assets held in RealNetworks 401(k) account,"Cantwell, Maria",,
813,,6,Self,HACAX,Harbor Capital Appreciation Instl (NASDAQ),Purchase,04/01/2013,"$15,001 - $50,000",Assets held in RealNetworks 401(k) account,"Cantwell, Maria",,
814,,7,Self,FCOXX,Fidelity Institutional Money Ma (NASDAQ),Sale (Partial),06/11/2013,"$15,001 - $50,000",Redemption of Money Market Fund,"Cantwell, Maria",,
815,,8,Self,FCOXX,Fidelity Institutional Money Ma (NASDAQ),Sale (Partial),06/19/2013,"$250,001 - $500,000",Redemption of Money Market Fund,"Cantwell, Maria",,
816,,9,Self,FCOXX,Fidelity Institutional Money Ma (NASDAQ),Purchase,06/20/2013,"$15,001 - $50,000",Purchase of Money Market Fund,"Cantwell, Maria",,
817,,10,Self,FCOXX,Fidelity Institutional Money Ma (NASDAQ),Sale (Partial),06/20/2013,"$15,001 - $50,000",Redemption of Money Market Fund,"Cantwell, Maria",,
818,,1,Joint,--,"Meyer M. Cardin Trust, Baltimore, Md. Bond",,10/15/2013,"$1,001 - $15,000",,"Cardin, Benjamin L.",Sale (Full),bond matured
819,,2,Self,--,Israel Bond,,11/01/2013,"$1,001 - $15,000",,"Cardin, Benjamin L.",Sale (Full),IRA (bond matured)
820,,3,Spouse,--,Israel Bond,,11/01/2013,"$1,001 - $15,000",,"Cardin, Benjamin L.",Sale (Full),IRA (bond matured)
821,,1,Joint,CHTRX,Invesco Charter A (NASDAQ),Purchase,12/16/2013,"$1,001 - $15,000",distribution reinvestment,"Cardin, Benjamin L.",,
822,,2,Joint,AWSAX,Invesco Global Core Equity A (NASDAQ),Purchase,12/16/2013,"$1,001 - $15,000",dividend reinvestment,"Cardin, Benjamin L.",,
823,,3,Self,CVTCX,Calamos Growth & Income C (NASDAQ),Purchase,12/20/2013,"$1,001 - $15,000",distribution reinvestment,"Cardin, Benjamin L.",,
824,,4,Self,ETMDX,Eaton Vance MD Municipal Income A (NASDAQ),Purchase,01/02/2013,"$1,001 - $15,000","interest reinv. received monthly on the 1st of each month except 1/2/13, 6/3/13, 9/3/13, and 12/2/13","Cardin, Benjamin L.",,
825,,5,Self,LBSAX,Columbia Dividend Income A (NASDAQ),Purchase,03/25/2013,"$1,001 - $15,000","dividend reinv. received quarterly, 3/25/13, 6/25/13, 9/25/13, and 12/18/13","Cardin, Benjamin L.",,
826,,6,Joint,LBSAX,Columbia Dividend Income A (NASDAQ),Purchase,03/25/2013,"$1,001 - $15,000","dividend reinvest. received quarterly, 3/25/13, 6/25/13, 9/25/13 and 12/18/13","Cardin, Benjamin L.",,
827,,7,Self,CPOAX,Morgan Stanley Multi Cap Growth A (NASDAQ),Purchase,12/16/2013,"$1,001 - $15,000",dividend reinvestment,"Cardin, Benjamin L.",,
828,,8,Self,COLTX,Columbia Tax-Exempt A (NASDAQ),Sale (Partial),06/21/2013,"$15,001 - $50,000",,"Cardin, Benjamin L.",,
829,,9,Self,ETMDX,Eaton Vance MD Municipal Income A (NASDAQ),Sale (Partial),07/31/2013,"$1,001 - $15,000",,"Cardin, Benjamin L.",,
830,,10,Spouse,--,CREF Stock - TIAA-Cref Retirement Plan,Sale (Full),11/07/2013,"$1,001 - $15,000",Rollover into IRA,"Cardin, Benjamin L.",,
831,,11,Self,--,ABA Retirement - Stable Asset Return Fund,Sale (Partial),06/17/2013,"$1,001 - $15,000",ABA Retirement Funds reallocation,"Cardin, Benjamin L.",,
832,,12,Self,--,ABA Retirement - Bond Core Plus Fund,Sale (Partial),06/17/2013,"$100,001 - $250,000",ABA Retirement Fund reallocation,"Cardin, Benjamin L.",,
833,,13,Self,--,ABA Retirement Plan - Mid Cap Index Equity Fund,Sale (Partial),06/17/2013,"$1,001 - $15,000",ABA Retirement Fund realloacation,"Cardin, Benjamin L.",,
834,,14,Self,--,ABA Retirement Plan - Moderate Risk Portfolio Fund,Sale (Partial),06/17/2013,"$1,001 - $15,000",ABA Retirement Fund realloaction,"Cardin, Benjamin L.",,
835,,15,Self,--,ABA Retirement Plan - Bond Index Fund,Purchase,06/17/2013,"$1,001 - $15,000",ABA Retirement Fund realloacation,"Cardin, Benjamin L.",,
836,,16,Self,--,ABA Retirement Plan - Real Estate Return Fund,Purchase,06/17/2013,"$1,001 - $15,000",ABA Retirement Fund reallocation,"Cardin, Benjamin L.",,
837,,17,Self,--,ABA Retirement Plan - Conservative Risk Fund,Purchase,06/17/2013,"$100,001 - $250,000",ABA Retirement Fund realloaction,"Cardin, Benjamin L.",,
838,,18,Self,--,ABA Retirement Plan - Small Cap Index Equity Fund,Purchase,06/17/2013,"$50,001 - $100,000",ABA Retirement Fund reallocation,"Cardin, Benjamin L.",,
839,,19,Joint,--,"Meyer M. Cardin Trust, Montgomery Co., Md Housing Bond",Sale (Full),01/17/2013,"$1,001 - $15,000",,"Cardin, Benjamin L.",,
840,,20,Joint,--,"Meyer M. Cardin Trust, St. Mary's Co., Md. Bond",Sale (Full),09/03/2013,"$1,001 - $15,000",,"Cardin, Benjamin L.",,
841,,21,Joint,--,"Meyer M.Cardin Trust, Cecil Co., Md. Bond",Purchase,09/17/2013,"$15,001 - $50,000",,"Cardin, Benjamin L.",,
842,,22,Spouse,--,"Maryland 529 College Fund, Portfolio 2018",Purchase,12/17/2013,"$1,001 - $15,000",,"Cardin, Benjamin L.",,
843,,23,Spouse,--,"Maryland 529 College Fund, Portfolio 2021",Purchase,12/17/2013,"$1,001 - $15,000",,"Cardin, Benjamin L.",,
844,,24,Self,--,"Maryland 529 College Fund, Portfolio 2018",Purchase,12/17/2013,"$1,001 - $15,000",,"Cardin, Benjamin L.",,
845,,25,Self,--,"Maryland 529 College Fund, Portfolio 2021",Purchase,12/17/2013,"$1,001 - $15,000",,"Cardin, Benjamin L.",,
846,,26,Spouse,IJT,iShares S&P Small-Cap 600 Growth,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 10/4/13 and 11/19/13,"Cardin, Benjamin L.",,
847,,27,Spouse,IJS,iShares S&P Small-Cap 600 Value,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchase also on 10/4/13 and 11/19/13,"Cardin, Benjamin L.",,
848,,28,Spouse,IJJ,iShares S&P Mid-Cap 400 Value,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 10/4/13 and 11/19/13,"Cardin, Benjamin L.",,
849,,29,Spouse,IJK,iShares S&P MidCap 400 Growth,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 10/4/13 and 11/19/13,"Cardin, Benjamin L.",,
850,,30,Spouse,VCIT,Vanguard Interm-Tm Corp Bd Idx ETF,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 10/4/13 and 11/19/13,"Cardin, Benjamin L.",,
851,,31,Spouse,VEA,Vanguard FTSE Developed Markets ETF,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 10/4/13 and 11/19/13,"Cardin, Benjamin L.",,
852,,32,Spouse,PFF,iShares US Preferred Stock,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
853,,33,Spouse,EMB,iShares JPMorgan USD Emerg Markets Bond,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
854,,34,Spouse,PCY,PowerShares Emerging Mkts Sovereign Debt,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
855,,35,Spouse,XLK,Technology Select Sector SPDR,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
856,,36,Spouse,XLF,Financial Select Sector SPDR,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
857,,37,Spouse,XLI,Industrial Select Sector SPDR,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
858,,38,Spouse,XLP,Consumer Staples Select Sector SPDR,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
859,,39,Spouse,XLE,Energy Select Sector SPDR,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
860,,40,Spouse,XLB,Materials Select Sector SPDR,Purchase,10/02/2013,"$1,001 - $15,000",IRA,"Cardin, Benjamin L.",,
861,,41,Spouse,XLV,Health Care Select Sector SPDR,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
862,,42,Spouse,XLY,Consumer Discret Select Sector SPDR,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
863,,43,Spouse,TLT,iShares 20+ Year Treasury Bond,Purchase,10/04/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
864,,44,Spouse,TIP,iShares TIPS Bond,Purchase,10/04/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
865,,45,Spouse,IEF,iShares 7-10 Year Treasury Bond,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 10/4/13 and 11/19/13,"Cardin, Benjamin L.",,
866,,46,Spouse,MBB,iShares MBS,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
867,,47,Spouse,AGZ,iShares Agency Bond,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
868,,48,Spouse,SHY,iShares 1-3 Year Treasury Bond,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
869,,49,Spouse,SHY,iShares 1-3 Year Treasury Bond,Sale (Partial),10/04/2013,"$1,001 - $15,000",IRA,"Cardin, Benjamin L.",,
870,,50,Spouse,--,STPZ-PIMCO 1-5 Year US TIPS Index ETF,Purchase,10/02/2013,"$1,001 - $15,000",IRA,"Cardin, Benjamin L.",,
871,,51,Spouse,STPZ,PIMCO 1-5 Year US TIPS Index ETF,Sale (Full),10/04/2013,"$1,001 - $15,000",IRA,"Cardin, Benjamin L.",,
872,,52,Spouse,JNK,SPDR Barclays High Yield Bond,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
873,,53,Spouse,VCSH,Vanguard Short-Term Corp Bd Idx ETF,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
874,,54,Spouse,VCSH,Vanguard Short-Term Corp Bd Idx ETF,Sale (Partial),10/04/2013,"$1,001 - $15,000",IRA,"Cardin, Benjamin L.",,
875,,55,Spouse,VWO,Vanguard Emerging Markets Stock Idx ETF,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
876,,56,Spouse,VNQ,Vanguard REIT Index ETF,Purchase,10/02/2013,"$1,001 - $15,000",IRA - includes purchases also on 11/19/13,"Cardin, Benjamin L.",,
877,,57,Spouse,PRTNX,PIMCO Real Return A (NASDAQ),Sale (Full),09/25/2013,"$1,001 - $15,000",IRA,"Cardin, Benjamin L.",,
878,,58,Spouse,--,Invesco Closed End Strategy Sr Loan & Limited,Sale (Full),09/25/2013,"$1,001 - $15,000",IRA,"Cardin, Benjamin L.",,
879,,59,Spouse,--,Fixed Account - Deferred Compensation Plan,Sale (Full),08/22/2013,"$15,001 - $50,000",Rollover into IRA,"Cardin, Benjamin L.",,
880,,60,Spouse,--,LVIP Bond - Deferred Compensaion Plan,Sale (Full),08/22/2013,"$15,001 - $50,000",Rollover into IRA,"Cardin, Benjamin L.",,
881,,61,Spouse,--,LVIP Growth and Income - Deferred Cmpensation Plan,Sale (Full),08/22/2013,"$15,001 - $50,000",Rollover into IRA,"Cardin, Benjamin L.",,
882,,62,Spouse,--,LVIP Special Opportunity - Deferred opensation Plan,Sale (Full),08/22/2013,"$15,001 - $50,000",Rollover into IRA,"Cardin, Benjamin L.",,
883,,63,Self,COLTX,Columbia Tax-Exempt A (NASDAQ),Sale (Full),07/31/2013,"$1,001 - $15,000",,"Cardin, Benjamin L.",,
884,,64,Self,ETMDX,Eaton Vance MD Municipal Income A (NASDAQ),Sale (Partial),11/20/2013,"$15,001 - $50,000",,"Cardin, Benjamin L.",,
885,,1,Self,ARIDX,ASTON/River Road Dividend All Cap Val I (NASDAQ),Purchase,04/04/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
886,,2,Self,MMUFX,MFS Utilities A (NASDAQ),Purchase,04/04/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
887,,3,Self,CAIFX,American Funds Capital Inc Bldr F2 (NASDAQ),Purchase,04/04/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
888,,4,Self,EPSPX,MainStay Epoch Global Equity Yield A (NASDAQ),Purchase,04/04/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
889,,5,Self,FRIAX,Franklin Income Adv (NASDAQ),Purchase,04/04/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
890,,6,Self,JDEZX,Prudential Jennison Equity Income Z (NASDAQ),Purchase,04/04/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
891,,7,Self,NBHAX,Neuberger Berman Equity Income A (NASDAQ),Purchase,04/04/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
892,,8,Self,RRGAX,DWS RREEF Global Real Estate Secs A (NASDAQ),Purchase,04/04/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
893,,9,Self,SOPAX,ClearBridge Equity Income A (NASDAQ),Purchase,04/04/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
894,,10,Self,SVAIX,Federated Strategic Value Dividend Instl (NASDAQ),Purchase,04/04/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
895,,11,Self,PPSPX,Principal Preferred Securities P (NASDAQ),Purchase,04/04/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
896,,12,Self,NBHAX,Neuberger Berman Equity Income A (NASDAQ),Sale (Full),11/18/2013,"$50,001 - $100,000",,"Grassley, Charles E.",,
897,,13,Self,RRGAX,DWS RREEF Global Real Estate Secs A (NASDAQ),Sale (Full),11/18/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
898,,14,Self,PMDPX,Principal Small-MidCap Dividend Inc P (NASDAQ),Purchase,11/18/2013,"$50,001 - $100,000",,"Grassley, Charles E.",,
899,,15,Self,MMUFX,MFS Utilities A (NASDAQ),Sale (Partial),11/18/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
900,,16,Self,SVAIX,Federated Strategic Value Dividend Instl (NASDAQ),Sale (Partial),11/18/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
901,,17,Self,GNEIX,Geneva Advisors Equity Income I (NASDAQ),Purchase,11/20/2013,"$15,001 - $50,000",,"Grassley, Charles E.",,
902,,18,Self,ARIDX,ASTON/River Road Dividend All Cap Val I (NASDAQ),Sale (Partial),11/25/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
903,,19,Self,GNEIX,Geneva Advisors Equity Income I (NASDAQ),Purchase,11/25/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
904,,20,Self,CAIFX,American Funds Capital Inc Bldr F2 (NASDAQ),Sale (Partial),11/25/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
905,,21,Self,EPSPX,MainStay Epoch Global Equity Yield A (NASDAQ),Sale (Partial),11/25/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
906,,22,Self,JDEZX,Prudential Jennison Equity Income Z (NASDAQ),Sale (Partial),11/25/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
907,,23,Self,MMUFX,MFS Utilities A (NASDAQ),Sale (Partial),11/25/2013,"$1,001 - $15,000",,"Grassley, Charles E.",,
